gerne,interpret,album,release_year,songtitle,lyrics
Rock,Tokio Hotel,Zimmer 483,2007,Wo Sind Eure Hände,"Ich hör alles ist so wichtig, schon klar. Die anderen machens auch, ja!-ja! ganz genau ist richtig. Glaubt ruhig, dass ich euch das glaub. Zurück und dann wieder nach vorne, ok wird schon richtig sein. Bleib stehn, weil Du sonst verloren bist. Laus los, aber nicht zu weit. Mein Kopf ist voll bis oben, Meine Schatten holen mich ein, Ich hör 1000 Diagnosen, jaja, schon klar, egal. Heute sind wir hier, Die Welt bleibt vor der Tür. Was jetzt zählt seid ihr, Wo sind eure Hände? Chaos im System, Auch wenn wir untergehen. Ich will euch alle sehn. Wo sind eure Hände? Eure Hände. Ich hör, Du kannst Dich drauf verlassen. Frag nicht, alles ist geplannt. Das was, mir morgen passiern wird. Habt ihr, doch gestern schon geahnt. Links recht oben unten, Ich komm nirgendwo an. Hör 1000 Diagnosen, jaja, schon klar, egal. Heute sind wir hier, Die Welt bleibt vor der Tür. Was jetzt zählt seid ihr, Wo sind eure Hände? Chaos im System, Auch wenn wir untergehen. Ich will euch alle sehn. Wo sind eure Hände? Heute sind wir hier. Wo sind eure Hände? Die Welt bleibt vor der Tür. Wo sind eure Hände? Chaos im Sytem Ich will euch alle sehn. Jaja, schon klar, egal. Heute sind wir hier, Die Welt bleibt vor der Tür. Was jetzt zählt seid ihr, Wo sind eure Hände? Chaos im System, Auch wenn wir untergehen. Ich will euch alle sehn. Wo sind eure Hände? Heute sind wir hier. Wo sind eure Hände? Die Welt bleibt vor der Tür. Wo sind eure Hände? Chaos im System. Wo sind eure Hände? Ich will euch alle sehn. Wo sind eure Hände? Eure Hände. Wo sind eure Hände?"
Rock,Tokio Hotel,Zimmer 483,2007,Stich Ins Glück,"Draußen wird's schon hell. Sie ist noch da, wo keiner stört. Ihr Happy Birthday, hat sie gestern Nacht nicht mehr gehört. Willst Du Dich fliegen sehen, im Licht der Dunkelheit. Öffne Dein Geschenk, und alles liegt bereit. Augen zu, und durch. Ihr erster Stich ins Glück, Die Wunde bleibt für immer. 'n goldener Augenblick, und jedes Mal wird's schlimmer. Schatten und Licht, nehmen ihr die Sicht. Sie kommt nicht mehr, zurück. Draußen wird's schon hell, doch ihre Nacht endet nicht. Irgendeine Hand, streicht über ihr Gesicht. Immer wenn es wehtut, ist sie ganz allein. Doch nach dem letzten Mal, hat sie nicht mehr geweint. Augen zu, und durch. Und noch ein Stich ins Glück, Die Wunde bleibt für immer. 'n goldener Augenblick, und jedes Mal wird's schlimmer. Schatten und Licht, nehmen ihr die Sicht. Sie kommt nicht mehr, zurück. Nach jedem letzten Mal, braucht sie's nochmal, nochmal. Nach jedem letzten Mal, braucht sie's nochmal, nochmal. Ein letztes Mal. Alle gucken zu, es ist ihr scheißegal, sie brauchts nochmal. Ihr letzter Stich ins Glück, Die Wunde bleibt für immer. 'n goldener Augenblick, und jedes Mal wird's schlimmer. Schatten und Licht, nehmen ihr die Sicht. Sie kommt nicht mehr, zurück. Der Himmel, zieht sich zu. Ihr letzter Traum, bleibt ungeträumt."
Rock,Tokio Hotel,Zimmer 483,2007,Ich Brech Aus,"Ich hab heut 'n anderen Plan, Und der geht Dich gar nichts an. Ich halt ihn fest in meiner Hand, Mit dem Rücken an der Wand, An der Wand. Ich geb Dir an mir Schuld, Had das alles nie gewollt. Du lässt mir leider keine Wahl, Das ist jetzt das letzte Mal, Das letzte Mal. Ich fühl mich, Klaustrophobisch eng. Mach Platz, Bevor ich mir 'n Ausweg spreng. Du hälst, Mich nicht auf. Ich brech aus. Ich brech aus. Ich warne Dich verfolg mich nicht, Die Welt ist glücklich ohne Dich. Was Du wolltest ist krepiert, Ich bin das was jetzt passiert, was jetzt passiert. Kalter Schweiss auf Deiner Stirn, Du kannst mich jetzt schreien hör'n. Gleich ist für Dich alles aus, Ich zieh Dir den Stecker raus, den Stecker raus. Ich fühl mich, Klaustrophobisch eng. Mach Platz, Bevor ich mir 'n Ausweg spreng. Du hälst, Mich nicht auf. Ich brech aus. Ich brech aus. Deine Lüg'n sind erzählt, Dein letzter Schuss hat mich verfehlt. Es ist zu spät, viel zu spät. Du lässt mir leider keine Wahl, Das war jetzt das letzte Mal. Ich fühl mich, Klaustrophobisch eng. Mach Platz, Bevor ich mir 'n Ausweg spreng. Du hälst, Mich nicht auf. Ich brech aus. Ich brech aus."
Rock,Tokio Hotel,Zimmer 483,2007,Reden,Hallo - Du stehst in meiner Tür Es ist sonst niemand hier - außer Dir und mir Ok - komm doch erstmal rein - der Rest geht von allein - in Zimmer 483 Hier drinnen - ist es niemals richtig Tag Das Licht kommt - aus der Minibar Und morgen wirds hier - auch nicht hell - Willkommen im Hotel Wir wollten nur - reden Und jetzt - liegst Du hier Und ich lieg daneben - reden - reden Komm hier - wir werden nicht gestört Das hab ich schon geklärt - don't disturb Egal - wo wir morgen sind Die Welt ist jetzt hier drinnen - leg Dich wieder hin Ich hör Dir zu - seh dein Gesicht Deine Lippen - öffnen sich Red langsam - bitte nicht zu schnell - Willkommen im Hotel Wir wollten nur - reden Und jetzt - liegst Du hier Und ich lieg daneben - reden - reden Reden - reden Vor der Tür Alarm - die ganze Welt ruft an Alle zerren an mir - ich will mit keiner außer Dir - reden - reden Wir wollten nur - reden Und jetzt - liegst Du hier Und ich lieg daneben - reden - reden Wir wollten nur - reden Und jetzt - liegst Du hier Und ich lieg daneben - reden - reden Reden - reden Reden - reden Reden - reden Reden - reden Reden - reden
Rock,Tokio Hotel,Zimmer 483,2007,Nach Dir Kommt Nichts,"Meine beste Sünde, geht durch die Tür. Ich bin schwerverletzt, und süchtig nach ihr. Ich fühl mich. Besessen, und verloren. Vergessen, wie nie geboren. Zerfetz Dein Tagebuch. Ich find mich nicht, auch wenn ich such denn. Nach Dir kommt nichts, Unsern ersten Tag verfluch ich. Nach Dir kommt nichts, Alles Neue macht mich fertig. Nach Dir kommt nichts, ich will das nicht. Du bist und warst und wirst nie wieder alles sein. Ich hasse dich. Du bist wie ein Alptraum, der mich träumt. Hab von Deinem Trip, den Absprung versäumt. Ich bin. Besessen, von Deinem Fluch. Vergessen, hab ich versucht. Zerfetz Dein Tagebuch. Ich find mich nicht, auch wenn ich such den. Nach Dir kommt nichts, Unsern ersten Tag verfluch ich. Nach Dir kommt nichts, Alles Neue macht mich fertig. Nach Dir kommt nichts, ich will das nicht. Du bist und warst und wirst nie wieder alles sein. Du bist und warst, und wirst nie wieder alles sein. Ich bin und war und wird nie wieder glücklich sein. Lass mich, verlass mich, endlich. Ich hasse dich, Nach Dir kommt nichts. Nach Dir kommt nichts, Unsern ersten Tag verfluch ich. Nach Dir kommt nichts, Alles Neue macht mich fertig. Nach Dir kommt nichts, ich will das nicht. Du bist und warst und wirst nie wieder alles sein. Ich bin und war und wird nie wieder glücklich sein. Ich hasse dich."
Rock,Tokio Hotel,Zimmer 483,2007,Wir Sterben Niemals Aus,"Viel zu viel Liebe, an der Musik. Viel zu viele Grenzen, unbesiegt. So viele gedänken, und Wörter nicht beendet. Ich glaube nicht das das, bald endet. Wir bleiben immer, schreiben uns in die Ewigkeit. Ich weiss das immer, irgendwo was bleibt. Wir fühlen, wir sind fürs Ende nicht bereit. Wir sterben niemals aus, Ihr tragt uns bis in alle Zeit. Macht ihr für uns weiter, Wenn wir nichts mehr können. Werdet ihr unsere Sätze, in die Ewigkeit beenden. Jetzt hab ich keine Angst mehr, nach vorn zu sehen. Denn ab heute weiss ich, das wir nicht einfach so gehen. Wir bleiben immer, schreiben uns in die Ewigkeit. Ich weiss das immer, irgendwo was bleibt. Wir fühlen, wir sind fürs Ende nicht bereit. Wir sterben niemals aus, Ihr tragt uns bis in alle Zeit. Ich weiss das igerndwas bleibt, 'n bisschen von mir. Ich bin mir ganz sicher, es bleibt was von Dir. Für immer, für immer. Wir bleiben immer, schreiben uns in die Ewigkeit. Ich weiss das immer, irgendwo was bleibt. Wir fühlen, wir sind fürs Ende nicht bereit. Wir sterben niemals aus, Ihr tragt uns bis in alle Zeit.(2x) So was wie wir. Geht nie vorbei."
Rock,Tokio Hotel,Zimmer 483,2007,Vergessene Kinder,"'n ganz normaler Tag Die Straße wird zum grab Die Spuren sind verwischt 'ne Suche gab es nicht Kalt is die Nacht Wir friert ist zu schwach Niemand wird sie zähln Niemand hat sie gesehen Einsam und verloren Unsichtbar geboren Beim ersten schrei erforen Vergessene Kinder Name unbekant Endlos weggerant Aus der Welt verbannt Vergessene Kinder Sie sehen Sie fühlen Verstehen Genau wie wir Sie lachen Und weinen Wollen leben Genau wie wir Augen ohne Glück Alle Traume wurden erstickt Panik, vor dem Licht Und Angst vor jedem Gesicht Schuld die keinen trifft Die Zeit heilt nicht Einsam und verloren Unsichtbar geboren Beim ersten Schrei erforen Vergessene Kinder Name unbekant Endlos weggerant Aus der Welt verbannt Vergessene Kinder Sie sehen Sie fühlen Verstehen Genau wie wir Sie lachen Und weinen Wollen leben Genau wie wir Alles sollte anders sein Alles sollte anders sein Wir sehen Wir fühlen Verstehen Genau wie ihr Wir lachen Und weinen Wollen leben Genau wie ihr"
Rock,Tokio Hotel,Zimmer 483,2007,Wir Schliessen Uns Ein,"Wir sehen vorm Fenster Die Mächte um sich schlagen Wir schauen uns an und wissen Wir müssen nichts sagen Es kann alles kommen Selbst der größte Sturm Kriegt uns hier nicht weg Es ist gerade so perfekt Wir schließen uns ein Wir schließen uns ein Bis die Zeit uns vergisst Bis die Zeit uns vergisst Bis Ihr den letzten Tag vermisst Schau aus dem Fenster der Blick kommt nirgendwo an Wir haben uns selbst Den Rest des Lebens eingefangen Wir haben den Schlüssel abgebrochen Und uns in uns selbst verkrochen Es ist gerade so perfekt Wir schließen uns ein Wir schließen uns ein Bis die Zeit uns vergisst Bis die Zeit uns vergisst Bis Ihr den letzten Tag vermisst Ich weiß, dass keiner von uns geht Ihr seid der letzte Weg Wir schließen uns ein Wir schließen uns ein Bis die Zeit uns vergisst Bis die Zeit uns vergisst Bis die Zeit uns vergisst Bis die Zeit uns vergisst Bis Ihr den letzten Tag vermisst Bis die Zeit uns vergisst Bis die Zeit uns vergisst Bis die Zeit uns vergisst"
Rock,Tokio Hotel,Humanoid,2009,Komm,"Komm mit! Spürst du's auch Strom und Energie Isoliert Wie in Neopren Unter deiner Haut Endlos weit In dir abgetaucht Schlägt dein Herz Im Tiefenrausch Auf der Suche nach dem Licht Genau wie du und ich Oh Komm Die Nacht ist hell Komm Entkomm der Welt Komm lass dich fallen Um zu fliegen Komm Der Himmel brennt Komm Sensationell Komm Lass dich fallen Um zu fliegen Komm Komm Alles neu Wie'n Prototyp Schweben wir Wo es nichts mehr gibt Wir sind schwerelos Willst du mehr Willst du nie zurück Willst du alles Dann kommt mit Wir suchen nach dem Licht Wir beide du und ich Oh Komm Die Nacht ist hell Komm Entkomm der Welt Komm lass dich fallen Um zu fliegen Komm Der Himmel brennt Komm Sensationell Komm Lass dich fallen Um zu fliegen Komm Komm Kommst du mit mir Kommst du mit mir Kommst du mit mir Kommst du mit mir Komm mit! Komm mit! Nimm meine Hand Wir sind allein Zusammen wird alles Anders sein Oh, komm Oh, komm Oh, komm Du und ich entkommen Der Welt Oh, komm Oh, komm Oh, komm Du und ich entkommen Der Welt Oh, komm Oh, komm Oh, komm"
Rock,Tokio Hotel,Humanoid,2009,Sonnensystem,Hallo Hallo Wir sind irgendwie am Ende und am Anfang Und wir halten auch zum ersten Mal zusammen Feine werden Freunde liegen sich im Arm Wer hätte das gedacht Wir stehen an der Umlaufbahn egal wohin Halten 6 Milliarden Daumen in den Wind Wer weiß ob wir morgen noch am Leben sind Der Blick geht in die Nacht Was haben wir falsch gemacht Hallo Raumschiffkapitän Hallo haben Sie das gesehen Die ganzen Sterne fehlen Im schwarzen Sonnensystem Im schwarzen Sonnensystem Hallo Hallo Manche sagen sie haben irgendwas gesehen Manche glauben es ist nur vorrübergehend Für einen Moment bleiben alle Herzen stehen Haben so lang nichts mehr gefühlt Zu weit runter abgekühlt Hallo Raumschiffkapitän Hallo haben Sie das gesehen Die ganzen Sterne fehlen Im schwarzen Sonnensystem Im schwarzen Sonnensystem Im schwarzen Sonnensystem Im schwarzen Sonnensystem Ich fall durch die Nacht Und suche nach dir Alles zerbricht tief in mir Die Träume verbrennen Die Liebe friert ein Wir schreien zusammen allein Hallo Hallo Hallo Raumschiffkapitän Hallo haben Sie das gesehen Die ganzen Sterne fehlen Im schwarzen Sonnensystem Im schwarzen Sonnensystem Im schwarten Sonnensystem Im schwarzen Sonnensystem
Rock,Tokio Hotel,Humanoid,2009,Automatisch,"Automatisch Automatisch So automatisch Du bist wie ‘ne Maschine Dein Herz schlägt nicht für mich So automatisch Berühren mich Deine Hände Spür alles, nur nicht dich So automatisch Deine Stimme – elektrisch Wo bist du, wenn sie spricht? So automatisch Wie du sagst, ich bin dir wichtig wer programmiert dich? Wenn du lachst Lachst du nicht Wenn du weinst Weinst du nicht Wenn du fühlst Fühlst du nichts Weil du ohne Liebe bist Wie automatisch Renn ich durch alle Straßen Und keine führt zu dir Wie automatisch Folgen mir deine Schatten Und greifen kalt nach mir Du bist wie Ferngesteuert Statisch und Mechanisch So automatisch Wenn du lachst Lachst du nicht Wenn du weinst Weinst du nicht Wenn du fühlst Fühlst du nichts Weil du ohne Liebe bist (Du bist) Automatisch Nur automatisch Automatisch So automatisch Dein Blick so leer Ich kann nicht mehr Alles an dir Wie einstudiert Du stehst vor mir Und warst nie wirklich hier Wenn du lachst Lachst du nicht Wenn du weinst (Weinst du nicht) Wenn du lachst Lachst du nicht Wenn du weinst Weinst du nicht Wenn du lachst Lachst du nicht Wenn du weinst Weinst du nicht Wenn du fühlst Fühlst du nichts Weil du ohne Liebe bist (Du bist) Automatisch (Wenn du fühlst) Nur automatisch (Fühlst du nicht) Automatisch (Weil du ohne) So automatisch (Liebe bist) Automatisch"
Rock,Tokio Hotel,Humanoid,2009,Lass uns laufen,Der Regen ist laut Da draußen und hier drinnen Ist es grau Dunkle Mauern haben meinen Fluchtpunkt verbaut Die Lichter gehen aus Ich schließ alle Türen Die Zimmer voll Visionen von dir Mein Herzschlag lässt Den Boden vibrieren Ich hab nichts mehr Zu verlieren Oh Lass uns laufen Wenn die Dunkelheit kommt Irgendwo hat unsere Zukunft Begonnen Hinterm Horizont Oh Lass uns laufen Bis die Nacht sich erhellt Und bis der letzte Regen Der Welt Über uns zerfällt Ich geh auf den Schienen Ich lass mich von den Wolken mitziehen Und zähle jeden Schritt Ohne Sinn Irgendwohin Ich weiß nicht was kommt Ich weiß nicht was war Ich weiß nur Du bist nicht mehr da Der Wind weckt mich auf Ich merk dass ich lauf Oh Lass uns laufen Wenn die Dunkelheit kommt Irgendwo hat unsere Zukunft Begonnen Hinterm Horizont Oh Lass uns laufen Bis die Nacht sich erhellt Und bis der letzte Regen Der Welt Über uns zerfällt Über uns zerfällt Über uns zerfällt Über uns zerfällt Wie tief ist zu tief Wie weit ist zu weit Wo ist der Anfang Und das Ende der Zeit Gib mir einen Sinn Bitte bring mich dahin Lass uns laufen Lass uns laufen Lass uns laufen Oh Lass uns laufen Bis die Nacht sich erhellt Und bis der letzte Regen Der Welt Über uns zerfällt
Rock,Tokio Hotel,Humanoid,2009,Für immer jetzt,Ich seh dich weinen Und keiner wischt die Tränen weg Ich hör dich schreien Weil die Stille dich erstickt Ich fühl dein Herz Es ist einsam so wie du Lass dich fallen Mach die Augen zu Hey Die Welt hält für dich an Hey Hier in meinem Arm Für immer jetzt Für immer jetzt Wenn du suchst Und dich selbst dabei verlierst Dann find ich dich Und hol dich zu mir Hey Die Welt hält für dich an Hey Hier in meinem Arm Für einen Tag Für eine Nacht Für einen Moment In dem du lachst Wir durchbrechen die Zeit Gegen jedes Gesetz Für immer du und ich Für immer jetzt Wir setzen unsere Scherben Zusammen Wir sind Eins wie Yin und Yang Fühlst du mich Wenn du atmest Fühlst du mich Wenn niemand da ist Fühlst du mich Wenn du atmest Fühlst du mich Hier in meinem Arm Für einen Tag Für eine Nacht Für einen Moment In dem du lachst Wir durchbrechen die Zeit Gegen jedes Gesetz Für immer du und ich Für immer jetzt Wir setzen unsere Scherben Zusammen Wir sind Eins wie Yin und Yang Wir setzen unsere Scherben Zusammen Wir sind Eins wie Yin und Yang
Rock,Tokio Hotel,Humanoid,2009,Kampf der Liebe,"Du tust mir gut, du tust mir weh Ich bin im Kampf der Liebe Lauf durch die Glut Marschier durch Schnee Nur für den Kampf der Liebe Schwarz ist der Tag Ich halt mich wach Rot ist der Kampf der Liebe Ich fühl die Kraft Ich fühl mich schwach Ich kämpf den Kampf um Liebe Wann komm ich an Wann komm ich an Wann komm ich endlich an Weiss nicht wie lang Weiss nicht wie lang Wie lange ich noch kämpfen kann Durch das Feuer kalt und einsam Flammen führen mich zu dir Und dann kämpfen wir gemeinsam Den Kampf der Liebe, Liebe, Liebe Du brauchst du Sucht kein Gegengift Du willst den Kampf der Liebe Es geht nie vorbei Weil's in dir ist Du bist der Kampf der Liebe Vom Höhepunkt zum Untergang Dauert der Kampf der Liebe Du fühlst dich frei Und bist gefangen Du kämpfst der Kampf um Liebe Wann komm ich an Wann komm ich an Wann komm ich endlich an Weiss nicht wie lang Weiss nicht wie lang Wie lange ich noch kämpfen kann Durch das Feuer kalt und einsam Flammen führen mich zu dir Und dann kämpfen wir gemeinsam Den Kampf der Liebe, Liebe, Liebe Ich lauf durch die Strassen Durch die Wüsten Bis zu dir Wir schliessen unsern Pakt Ich kämpf für dich und du für mich Für immer Wann komm ich an Wann komm ich an Wann komm ich endlich an Weiss nicht wie lang Weiss nicht wie lang Wie lange ich noch kämpfen kann Wann komm ich an Wann komm ich an Wann komm ich endlich an Weiss nicht wie lang Weiss nicht wie lang Wie lange ich noch kann Durch das Feuer kalt und einsam Flammen führen mich zu dir Und dann kämpfen wir gemeinsam Den Kampf der Liebe, Liebe, Liebe Wann komm ich an Wann komm ich an Wann komm ich an"
